v135,v2,v2602,v2600,v7,r135,r2,r2602,r2600,r7,base135,base2,base2602,base2600,base7,label
287,443,107,325,308,81,-33,7,-132,36,206,476,100,457,272,pepperPapaya
265,456,121,307,336,59,-20,21,-150,64,206,476,100,457,272,pepperPapaya
234,460,117,305,313,28,-16,17,-152,41,206,476,100,457,272,pepperPapaya
231,440,112,327,297,25,-36,12,-130,25,206,476,100,457,272,pepperPapaya
255,456,120,338,286,49,-20,20,-119,14,206,476,100,457,272,pepperPapaya
253,450,131,337,292,47,-26,31,-120,20,206,476,100,457,272,pepperPapaya
237,465,137,335,295,31,-11,37,-122,23,206,476,100,457,272,pepperPapaya
276,463,131,341,314,70,-13,31,-116,42,206,476,100,457,272,pepperPapaya
284,462,116,335,310,78,-14,16,-122,38,206,476,100,457,272,pepperPapaya
264,445,101,337,326,58,-31,1,-120,54,206,476,100,457,272,pepperPapaya
257,467,107,347,321,51,-9,7,-110,49,206,476,100,457,272,pepperPapaya
273,460,113,354,316,67,-16,13,-103,44,206,476,100,457,272,pepperPapaya
261,442,116,341,286,55,-34,16,-116,14,206,476,100,457,272,pepperPapaya
252,425,117,320,306,46,-51,17,-137,34,206,476,100,457,272,pepperPapaya
248,451,103,324,310,42,-25,3,-133,38,206,476,100,457,272,pepperPapaya
286,475,95,336,313,80,-1,-5,-121,41,206,476,100,457,272,pepperPapaya
285,453,95,338,283,79,-23,-5,-119,11,206,476,100,457,272,pepperPapaya
276,436,96,319,308,70,-40,-4,-138,36,206,476,100,457,272,pepperPapaya
261,455,98,323,320,55,-21,-2,-134,48,206,476,100,457,272,pepperPapaya
261,500,105,343,314,55,24,5,-114,42,206,476,100,457,272,pepperPapaya
251,467,108,343,271,45,-9,8,-114,-1,206,476,100,457,272,pepperPapaya
267,436,109,331,276,61,-40,9,-126,4,206,476,100,457,272,pepperPapaya
279,438,117,344,304,73,-38,17,-113,32,206,476,100,457,272,pepperPapaya
290,456,117,349,311,84,-20,17,-108,39,206,476,100,457,272,pepperPapaya
258,441,111,331,294,52,-35,11,-126,22,206,476,100,457,272,pepperPapaya
274,428,115,312,288,68,-48,15,-145,16,206,476,100,457,272,pepperPapaya
280,435,119,325,333,74,-41,19,-132,61,206,476,100,457,272,pepperPapaya
270,465,116,345,339,64,-11,16,-112,67,206,476,100,457,272,pepperPapaya
242,452,119,333,318,36,-24,19,-124,46,206,476,100,457,272,pepperPapaya
249,456,129,304,302,43,-20,29,-153,30,206,476,100,457,272,pepperPapaya
267,442,125,309,312,61,-34,25,-148,40,206,476,100,457,272,pepperPapaya
248,440,116,322,303,42,-36,16,-135,31,206,476,100,457,272,pepperPapaya
241,440,107,327,310,35,-36,7,-130,38,206,476,100,457,272,pepperPapaya
262,462,111,314,316,56,-14,11,-143,44,206,476,100,457,272,pepperPapaya
291,445,124,319,341,85,-31,24,-138,69,206,476,100,457,272,pepperPapaya
260,445,114,330,326,54,-31,14,-127,54,206,476,100,457,272,pepperPapaya
239,456,109,337,318,33,-20,9,-120,46,206,476,100,457,272,pepperPapaya
246,474,129,337,305,40,-2,29,-120,33,206,476,100,457,272,pepperPapaya
258,432,125,331,302,52,-44,25,-126,30,206,476,100,457,272,pepperPapaya
256,406,116,343,279,50,-70,16,-114,7,206,476,100,457,272,pepperPapaya
259,423,125,342,298,53,-53,25,-115,26,206,476,100,457,272,pepperPapaya
260,458,119,326,305,54,-18,19,-131,33,206,476,100,457,272,pepperPapaya
286,469,104,325,326,80,-7,4,-132,54,206,476,100,457,272,pepperPapaya
273,452,102,335,295,67,-24,2,-122,23,206,476,100,457,272,pepperPapaya
272,448,103,327,308,66,-28,3,-130,36,206,476,100,457,272,pepperPapaya
262,464,100,327,320,56,-12,0,-130,48,206,476,100,457,272,pepperPapaya
256,494,100,336,310,50,18,0,-121,38,206,476,100,457,272,pepperPapaya
245,473,91,342,273,39,-3,-9,-115,1,206,476,100,457,272,pepperPapaya
252,443,84,333,267,46,-33,-16,-124,-5,206,476,100,457,272,pepperPapaya
261,425,95,327,276,55,-51,-5,-130,4,206,476,100,457,272,pepperPapaya
278,451,103,324,289,72,-25,3,-133,17,206,476,100,457,272,pepperPapaya
271,462,94,321,297,65,-14,-6,-136,25,206,476,100,457,272,pepperPapaya
279,464,84,320,285,73,-12,-16,-137,13,206,476,100,457,272,pepperPapaya
268,449,86,329,288,62,-27,-14,-128,16,206,476,100,457,272,pepperPapaya
283,456,98,321,303,77,-20,-2,-136,31,206,476,100,457,272,pepperPapaya
252,464,109,321,323,46,-12,9,-136,51,206,476,100,457,272,pepperPapaya
234,468,108,326,306,28,-8,8,-131,34,206,476,100,457,272,pepperPapaya
243,453,105,322,294,37,-23,5,-135,22,206,476,100,457,272,pepperPapaya
263,452,124,311,299,57,-24,24,-146,27,206,476,100,457,272,pepperPapaya
274,427,135,308,314,68,-49,35,-149,42,206,476,100,457,272,pepperPapaya
246,427,129,318,304,40,-49,29,-139,32,206,476,100,457,272,pepperPapaya
238,438,116,328,298,32,-38,16,-129,26,206,476,100,457,272,pepperPapaya
270,460,108,320,308,64,-16,8,-137,36,206,476,100,457,272,pepperPapaya
300,450,112,314,340,94,-26,12,-143,68,206,476,100,457,272,pepperPapaya
283,460,113,322,316,77,-16,13,-135,44,206,476,100,457,272,pepperPapaya
262,453,106,324,315,56,-23,6,-133,43,206,476,100,457,272,pepperPapaya
248,473,97,326,315,42,-3,-3,-131,43,206,476,100,457,272,pepperPapaya
262,478,101,344,312,56,2,1,-113,40,206,476,100,457,272,pepperPapaya
268,479,110,339,294,62,3,10,-118,22,206,476,100,457,272,pepperPapaya
268,445,120,336,294,62,-31,20,-121,22,206,476,100,457,272,pepperPapaya
254,415,118,343,287,48,-61,18,-114,15,206,476,100,457,272,pepperPapaya
255,428,106,334,309,49,-48,6,-123,37,206,476,100,457,272,pepperPapaya
258,467,106,331,317,52,-9,6,-126,45,206,476,100,457,272,pepperPapaya
279,497,96,337,316,73,21,-4,-120,44,206,476,100,457,272,pepperPapaya
286,480,83,333,294,80,4,-17,-124,22,206,476,100,457,272,pepperPapaya
285,442,89,322,303,79,-34,-11,-135,31,206,476,100,457,272,pepperPapaya
263,422,94,326,300,57,-54,-6,-131,28,206,476,100,457,272,pepperPapaya
259,449,110,326,320,53,-27,10,-131,48,206,476,100,457,272,pepperPapaya
254,481,123,331,320,48,5,23,-126,48,206,476,100,457,272,pepperPapaya
253,504,105,335,311,47,28,5,-122,39,206,476,100,457,272,pepperPapaya
248,496,85,327,279,42,20,-15,-130,7,206,476,100,457,272,pepperPapaya
247,482,77,323,272,41,6,-23,-134,0,206,476,100,457,272,pepperPapaya
239,457,80,336,253,33,-19,-20,-121,-19,206,476,100,457,272,pepperPapaya
263,444,93,333,251,57,-32,-7,-124,-21,206,476,100,457,272,pepperPapaya
276,437,103,324,268,70,-39,3,-133,-4,206,476,100,457,272,pepperPapaya
274,424,99,319,281,68,-52,-1,-138,9,206,476,100,457,272,pepperPapaya
271,423,90,334,303,65,-53,-10,-123,31,206,476,100,457,272,pepperPapaya
285,445,90,339,312,79,-31,-10,-118,40,206,476,100,457,272,pepperPapaya
276,465,94,323,322,70,-11,-6,-134,50,206,476,100,457,272,pepperPapaya
261,467,98,316,311,55,-9,-2,-141,39,206,476,100,457,272,pepperPapaya
255,457,100,316,303,49,-19,0,-141,31,206,476,100,457,272,pepperPapaya
256,461,88,327,303,50,-15,-12,-130,31,206,476,100,457,272,pepperPapaya
255,464,79,322,290,49,-12,-21,-135,18,206,476,100,457,272,pepperPapaya
262,458,85,315,271,56,-18,-15,-142,-1,206,476,100,457,272,pepperPapaya
266,443,86,311,258,60,-33,-14,-146,-14,206,476,100,457,272,pepperPapaya
280,445,97,297,267,74,-31,-3,-160,-5,206,476,100,457,272,pepperPapaya
276,435,105,312,275,70,-41,5,-145,3,206,476,100,457,272,pepperPapaya
285,432,102,316,268,79,-44,2,-141,-4,206,476,100,457,272,pepperPapaya
300,434,98,308,270,94,-42,-2,-149,-2,206,476,100,457,272,pepperPapaya
315,430,99,317,288,109,-46,-1,-140,16,206,476,100,457,272,pepperPapaya
313,430,111,325,312,107,-46,11,-132,40,206,476,100,457,272,pepperPapaya
300,442,114,310,330,94,-34,14,-147,58,206,476,100,457,272,pepperPapaya
273,455,113,303,354,67,-21,13,-154,82,206,476,100,457,272,pepperPapaya
252,478,109,308,336,46,2,9,-149,64,206,476,100,457,272,pepperPapaya
232,488,112,302,329,26,12,12,-155,57,206,476,100,457,272,pepperPapaya
227,485,115,301,323,21,9,15,-156,51,206,476,100,457,272,pepperPapaya
215,479,93,298,311,9,3,-7,-159,39,206,476,100,457,272,pepperPapaya
208,480,79,300,308,2,4,-21,-157,36,206,476,100,457,272,pepperPapaya
214,477,84,311,304,8,1,-16,-146,32,206,476,100,457,272,pepperPapaya
214,475,89,312,309,8,-1,-11,-145,37,206,476,100,457,272,pepperPapaya
208,471,88,303,306,2,-5,-12,-154,34,206,476,100,457,272,pepperPapaya
211,471,93,307,303,5,-5,-7,-150,31,206,476,100,457,272,pepperPapaya
212,479,94,310,310,6,3,-6,-147,38,206,476,100,457,272,pepperPapaya
205,483,85,308,309,-1,7,-15,-149,37,206,476,100,457,272,pepperPapaya
200,480,81,317,307,-6,4,-19,-140,35,206,476,100,457,272,pepperPapaya
200,488,84,327,300,-6,12,-16,-130,28,206,476,100,457,272,pepperPapaya
211,486,91,334,292,5,10,-9,-123,20,206,476,100,457,272,pepperPapaya
215,482,102,320,292,9,6,2,-137,20,206,476,100,457,272,pepperPapaya
209,478,101,312,287,3,2,1,-145,15,206,476,100,457,272,pepperPapaya
214,477,92,318,289,8,1,-8,-139,17,206,476,100,457,272,pepperPapaya
215,480,84,321,301,9,4,-16,-136,29,206,476,100,457,272,pepperPapaya
204,480,81,329,309,-2,4,-19,-128,37,206,476,100,457,272,pepperPapaya
203,479,89,325,305,-3,3,-11,-132,33,206,476,100,457,272,pepperPapaya
215,474,84,310,298,9,-2,-16,-147,26,206,476,100,457,272,pepperPapaya
218,475,82,312,294,12,-1,-18,-145,22,206,476,100,457,272,pepperPapaya
224,479,100,313,290,18,3,0,-144,18,206,476,100,457,272,pepperPapaya
228,481,102,321,284,22,5,2,-136,12,206,476,100,457,272,pepperPapaya
218,482,93,328,286,12,6,-7,-129,14,206,476,100,457,272,pepperPapaya
215,476,95,316,282,9,0,-5,-141,10,206,476,100,457,272,pepperPapaya
213,471,88,310,275,7,-5,-12,-147,3,206,476,100,457,272,pepperPapaya
212,476,89,308,283,6,0,-11,-149,11,206,476,100,457,272,pepperPapaya
220,477,103,314,296,14,1,3,-143,24,206,476,100,457,272,pepperPapaya
262,435,162,364,350,56,-41,62,-93,78,206,476,100,457,272,pepperPapaya
301,465,235,294,319,95,-11,135,-163,47,206,476,100,457,272,pepperPapaya
362,434,259,160,304,156,-42,159,-297,32,206,476,100,457,272,pepperPapaya
361,421,259,111,286,155,-55,159,-346,14,206,476,100,457,272,pepperPapaya
364,404,246,87,303,158,-72,146,-370,31,206,476,100,457,272,pepperPapaya
360,422,244,95,314,154,-54,144,-362,42,206,476,100,457,272,pepperPapaya
376,461,249,101,325,170,-15,149,-356,53,206,476,100,457,272,pepperPapaya
397,450,233,93,303,191,-26,133,-364,31,206,476,100,457,272,pepperPapaya
414,435,236,74,302,208,-41,136,-383,30,206,476,100,457,272,pepperPapaya
412,415,245,82,287,206,-61,145,-375,15,206,476,100,457,272,pepperPapaya
402,420,238,85,314,196,-56,138,-372,42,206,476,100,457,272,pepperPapaya
385,447,240,80,326,179,-29,140,-377,54,206,476,100,457,272,pepperPapaya
389,473,242,81,322,183,-3,142,-376,50,206,476,100,457,272,pepperPapaya
375,473,246,85,301,169,-3,146,-372,29,206,476,100,457,272,pepperPapaya
382,475,244,87,298,176,-1,144,-370,26,206,476,100,457,272,pepperPapaya
396,459,229,84,273,190,-17,129,-373,1,206,476,100,457,272,pepperPapaya
408,432,239,97,264,202,-44,139,-360,-8,206,476,100,457,272,pepperPapaya
415,414,263,117,268,209,-62,163,-340,-4,206,476,100,457,272,pepperPapaya
431,407,262,117,280,225,-69,162,-340,8,206,476,100,457,272,pepperPapaya
423,412,278,111,294,217,-64,178,-346,22,206,476,100,457,272,pepperPapaya
415,421,283,104,302,209,-55,183,-353,30,206,476,100,457,272,pepperPapaya
398,433,275,107,315,192,-43,175,-350,43,206,476,100,457,272,pepperPapaya
390,460,260,115,315,184,-16,160,-342,43,206,476,100,457,272,pepperPapaya
385,463,249,107,318,179,-13,149,-350,46,206,476,100,457,272,pepperPapaya
390,456,263,107,301,184,-20,163,-350,29,206,476,100,457,272,pepperPapaya
391,445,256,106,278,185,-31,156,-351,6,206,476,100,457,272,pepperPapaya
401,438,245,97,260,195,-38,145,-360,-12,206,476,100,457,272,pepperPapaya
400,424,240,85,254,194,-52,140,-372,-18,206,476,100,457,272,pepperPapaya
416,439,244,78,265,210,-37,144,-379,-7,206,476,100,457,272,pepperPapaya
438,450,244,80,274,232,-26,144,-377,2,206,476,100,457,272,pepperPapaya
462,438,246,65,279,256,-38,146,-392,7,206,476,100,457,272,pepperPapaya
465,430,261,72,289,259,-46,161,-385,17,206,476,100,457,272,pepperPapaya
461,438,252,78,309,255,-38,152,-379,37,206,476,100,457,272,pepperPapaya
454,443,253,83,348,248,-33,153,-374,76,206,476,100,457,272,pepperPapaya
436,457,257,92,346,230,-19,157,-365,74,206,476,100,457,272,pepperPapaya
411,472,254,93,346,205,-4,154,-364,74,206,476,100,457,272,pepperPapaya
402,486,255,95,344,196,10,155,-362,72,206,476,100,457,272,pepperPapaya
394,485,257,75,344,188,9,157,-382,72,206,476,100,457,272,pepperPapaya
379,489,257,72,342,173,13,157,-385,70,206,476,100,457,272,pepperPapaya
359,484,258,80,332,153,8,158,-377,60,206,476,100,457,272,pepperPapaya
359,487,254,84,331,153,11,154,-373,59,206,476,100,457,272,pepperPapaya
348,486,237,92,327,142,10,137,-365,55,206,476,100,457,272,pepperPapaya
340,483,231,87,316,134,7,131,-370,44,206,476,100,457,272,pepperPapaya
343,478,243,81,308,137,2,143,-376,36,206,476,100,457,272,pepperPapaya
356,476,250,77,296,150,0,150,-380,24,206,476,100,457,272,pepperPapaya
367,474,235,78,287,161,-2,135,-379,15,206,476,100,457,272,pepperPapaya
375,473,238,90,295,169,-3,138,-367,23,206,476,100,457,272,pepperPapaya
382,473,248,94,287,176,-3,148,-363,15,206,476,100,457,272,pepperPapaya
391,462,256,84,282,185,-14,156,-373,10,206,476,100,457,272,pepperPapaya
411,450,252,83,289,205,-26,152,-374,17,206,476,100,457,272,pepperPapaya
422,451,237,86,303,216,-25,137,-371,31,206,476,100,457,272,pepperPapaya
428,439,241,99,325,222,-37,141,-358,53,206,476,100,457,272,pepperPapaya
416,433,244,92,312,210,-43,144,-365,40,206,476,100,457,272,pepperPapaya
405,421,246,79,311,199,-55,146,-378,39,206,476,100,457,272,pepperPapaya
386,422,250,84,311,180,-54,150,-373,39,206,476,100,457,272,pepperPapaya
367,424,253,73,305,161,-52,153,-384,33,206,476,100,457,272,pepperPapaya
370,448,254,77,305,164,-28,154,-380,33,206,476,100,457,272,pepperPapaya
388,462,243,85,306,182,-14,143,-372,34,206,476,100,457,272,pepperPapaya
413,476,246,85,306,207,0,146,-372,34,206,476,100,457,272,pepperPapaya
453,465,257,91,328,247,-11,157,-366,56,206,476,100,457,272,pepperPapaya
437,460,245,76,323,231,-16,145,-381,51,206,476,100,457,272,pepperPapaya
405,448,237,65,329,199,-28,137,-392,57,206,476,100,457,272,pepperPapaya
385,473,237,83,323,179,-3,137,-374,51,206,476,100,457,272,pepperPapaya
375,491,230,97,322,169,15,130,-360,50,206,476,100,457,272,pepperPapaya
368,505,241,93,322,162,29,141,-364,50,206,476,100,457,272,pepperPapaya
394,499,252,95,322,188,23,152,-362,50,206,476,100,457,272,pepperPapaya
405,477,251,86,298,199,1,151,-371,26,206,476,100,457,272,pepperPapaya
403,429,237,84,310,197,-47,137,-373,38,206,476,100,457,272,pepperPapaya
389,405,217,93,311,183,-71,117,-364,39,206,476,100,457,272,pepperPapaya
383,417,205,83,331,177,-59,105,-374,59,206,476,100,457,272,pepperPapaya
381,454,206,79,334,175,-22,106,-378,62,206,476,100,457,272,pepperPapaya
407,478,208,95,332,201,2,108,-362,60,206,476,100,457,272,pepperPapaya
417,462,204,105,308,211,-14,104,-352,36,206,476,100,457,272,pepperPapaya
422,449,212,98,327,216,-27,112,-359,55,206,476,100,457,272,pepperPapaya
408,440,215,100,328,202,-36,115,-357,56,206,476,100,457,272,pepperPapaya
397,444,225,101,333,191,-32,125,-356,61,206,476,100,457,272,pepperPapaya
382,471,235,110,331,176,-5,135,-347,59,206,476,100,457,272,pepperPapaya
383,513,217,122,335,177,37,117,-335,63,206,476,100,457,272,pepperPapaya
379,511,221,109,316,173,35,121,-348,44,206,476,100,457,272,pepperPapaya
376,505,229,95,312,170,29,129,-362,40,206,476,100,457,272,pepperPapaya
368,483,212,86,296,162,7,112,-371,24,206,476,100,457,272,pepperPapaya
378,469,207,87,287,172,-7,107,-370,15,206,476,100,457,272,pepperPapaya
381,461,205,98,277,175,-15,105,-359,5,206,476,100,457,272,pepperPapaya
402,447,217,91,281,196,-29,117,-366,9,206,476,100,457,272,pepperPapaya
413,439,216,89,284,207,-37,116,-368,12,206,476,100,457,272,pepperPapaya
413,436,194,87,286,207,-40,94,-370,14,206,476,100,457,272,pepperPapaya
416,433,196,86,298,210,-43,96,-371,26,206,476,100,457,272,pepperPapaya
424,437,201,78,309,218,-39,101,-379,37,206,476,100,457,272,pepperPapaya
421,447,206,99,331,215,-29,106,-358,59,206,476,100,457,272,pepperPapaya
409,471,209,109,334,203,-5,109,-348,62,206,476,100,457,272,pepperPapaya
396,481,204,93,340,190,5,104,-364,68,206,476,100,457,272,pepperPapaya
389,479,196,92,335,183,3,96,-365,63,206,476,100,457,272,pepperPapaya
387,478,198,95,341,181,2,98,-362,69,206,476,100,457,272,pepperPapaya
384,477,200,96,342,178,1,100,-361,70,206,476,100,457,272,pepperPapaya
378,469,195,81,336,172,-7,95,-376,64,206,476,100,457,272,pepperPapaya
383,473,183,73,332,177,-3,83,-384,60,206,476,100,457,272,pepperPapaya
376,480,192,88,331,170,4,92,-369,59,206,476,100,457,272,pepperPapaya
381,489,202,97,328,175,13,102,-360,56,206,476,100,457,272,pepperPapaya
385,489,200,84,317,179,13,100,-373,45,206,476,100,457,272,pepperPapaya
390,482,195,81,307,184,6,95,-376,35,206,476,100,457,272,pepperPapaya
394,476,179,78,293,188,0,79,-379,21,206,476,100,457,272,pepperPapaya
399,480,182,73,293,193,4,82,-384,21,206,476,100,457,272,pepperPapaya
394,488,186,74,298,188,12,86,-383,26,206,476,100,457,272,pepperPapaya
415,491,188,72,310,209,15,88,-385,38,206,476,100,457,272,pepperPapaya
239,447,181,474,327,-59,9,8,21,19,298,438,173,453,308,pepperPapaya
238,454,182,478,317,-60,16,9,25,9,298,438,173,453,308,pepperPapaya
236,451,186,476,327,-62,13,13,23,19,298,438,173,453,308,pepperPapaya
237,454,186,481,306,-61,16,13,28,-2,298,438,173,453,308,pepperPapaya
235,447,190,479,314,-63,9,17,26,6,298,438,173,453,308,pepperPapaya
237,451,186,480,295,-61,13,13,27,-13,298,438,173,453,308,pepperPapaya
235,446,187,476,309,-63,8,14,23,1,298,438,173,453,308,pepperPapaya
244,447,187,478,297,-54,9,14,25,-11,298,438,173,453,308,pepperPapaya
237,447,189,478,311,-61,9,16,25,3,298,438,173,453,308,pepperPapaya
240,443,190,484,293,-58,5,17,31,-15,298,438,173,453,308,pepperPapaya
228,442,197,485,301,-70,4,24,32,-7,298,438,173,453,308,pepperPapaya
233,437,199,488,282,-65,-1,26,35,-26,298,438,173,453,308,pepperPapaya
224,436,199,485,298,-74,-2,26,32,-10,298,438,173,453,308,pepperPapaya
239,430,197,483,292,-59,-8,24,30,-16,298,438,173,453,308,pepperPapaya
239,435,194,478,314,-59,-3,21,25,6,298,438,173,453,308,pepperPapaya
258,431,192,478,308,-40,-7,19,25,0,298,438,173,453,308,pepperPapaya
250,439,189,480,325,-48,1,16,27,17,298,438,173,453,308,pepperPapaya
257,434,188,484,310,-41,-4,15,31,2,298,438,173,453,308,pepperPapaya
237,440,189,487,313,-61,2,16,34,5,298,438,173,453,308,pepperPapaya
238,429,194,491,292,-60,-9,21,38,-16,298,438,173,453,308,pepperPapaya
222,434,204,496,301,-76,-4,31,43,-7,298,438,173,453,308,pepperPapaya
235,432,221,509,297,-63,-6,48,56,-11,298,438,173,453,308,pepperPapaya
234,447,238,531,318,-64,9,65,78,10,298,438,173,453,308,pepperPapaya
259,448,259,553,321,-39,10,86,100,13,298,438,173,453,308,pepperPapaya
262,467,273,578,339,-36,29,100,125,31,298,438,173,453,308,pepperPapaya
278,467,284,597,339,-20,29,111,144,31,298,438,173,453,308,pepperPapaya
272,472,286,611,344,-26,34,113,158,36,298,438,173,453,308,pepperPapaya
278,462,291,613,339,-20,24,118,160,31,298,438,173,453,308,pepperPapaya
269,463,293,619,340,-29,25,120,166,32,298,438,173,453,308,pepperPapaya
281,453,300,620,334,-17,15,127,167,26,298,438,173,453,308,pepperPapaya
273,458,304,624,331,-25,20,131,171,23,298,438,173,453,308,pepperPapaya
284,452,314,623,325,-14,14,141,170,17,298,438,173,453,308,pepperPapaya
279,465,317,625,322,-19,27,144,172,14,298,438,173,453,308,pepperPapaya
288,465,325,622,319,-10,27,152,169,11,298,438,173,453,308,pepperPapaya
278,479,325,626,323,-20,41,152,173,15,298,438,173,453,308,pepperPapaya
290,477,325,625,325,-8,39,152,172,17,298,438,173,453,308,pepperPapaya
286,493,316,627,325,-12,55,143,174,17,298,438,173,453,308,pepperPapaya
293,486,317,625,323,-5,48,144,172,15,298,438,173,453,308,pepperPapaya
283,494,310,624,325,-15,56,137,171,17,298,438,173,453,308,pepperPapaya
288,483,314,615,324,-10,45,141,162,16,298,438,173,453,308,pepperPapaya
273,487,312,615,321,-25,49,139,162,13,298,438,173,453,308,pepperPapaya
272,471,316,605,327,-26,33,143,152,19,298,438,173,453,308,pepperPapaya
260,473,311,606,329,-38,35,138,153,21,298,438,173,453,308,pepperPapaya
263,460,314,604,330,-35,22,141,151,22,298,438,173,453,308,pepperPapaya
258,466,311,609,333,-40,28,138,156,25,298,438,173,453,308,pepperPapaya
269,464,316,607,342,-29,26,143,154,34,298,438,173,453,308,pepperPapaya
270,474,318,620,344,-28,36,145,167,36,298,438,173,453,308,pepperPapaya
279,473,328,625,353,-19,35,155,172,45,298,438,173,453,308,pepperPapaya
282,487,327,629,356,-16,49,154,176,48,298,438,173,453,308,pepperPapaya
290,474,320,614,355,-8,36,147,161,47,298,438,173,453,308,pepperPapaya
276,475,297,601,343,-22,37,124,148,35,298,438,173,453,308,pepperPapaya
275,457,275,571,337,-23,19,102,118,29,298,438,173,453,308,pepperPapaya
261,455,245,546,321,-37,17,72,93,13,298,438,173,453,308,pepperPapaya
255,431,223,515,310,-43,-7,50,62,2,298,438,173,453,308,pepperPapaya
234,438,201,505,300,-64,0,28,52,-8,298,438,173,453,308,pepperPapaya
238,422,195,490,298,-60,-16,22,37,-10,298,438,173,453,308,pepperPapaya
222,434,186,490,293,-76,-4,13,37,-15,298,438,173,453,308,pepperPapaya
226,423,185,481,293,-72,-15,12,28,-15,298,438,173,453,308,pepperPapaya
213,439,177,483,293,-85,1,4,30,-15,298,438,173,453,308,pepperPapaya
225,431,179,476,296,-73,-7,6,23,-12,298,438,173,453,308,pepperPapaya
217,450,172,480,294,-81,12,-1,27,-14,298,438,173,453,308,pepperPapaya
235,443,172,476,295,-63,5,-1,23,-13,298,438,173,453,308,pepperPapaya
232,463,163,482,294,-66,25,-10,29,-14,298,438,173,453,308,pepperPapaya
251,455,162,479,295,-47,17,-11,26,-13,298,438,173,453,308,pepperPapaya
246,472,155,484,292,-52,34,-18,31,-16,298,438,173,453,308,pepperPapaya
261,460,159,479,293,-37,22,-14,26,-15,298,438,173,453,308,pepperPapaya
252,474,156,481,292,-46,36,-17,28,-16,298,438,173,453,308,pepperPapaya
261,461,164,476,293,-37,23,-9,23,-15,298,438,173,453,308,pepperPapaya
248,473,163,479,289,-50,35,-10,26,-19,298,438,173,453,308,pepperPapaya
258,459,169,475,289,-40,21,-4,22,-19,298,438,173,453,308,pepperPapaya
245,468,164,480,289,-53,30,-9,27,-19,298,438,173,453,308,pepperPapaya
252,452,166,477,290,-46,14,-7,24,-18,298,438,173,453,308,pepperPapaya
